ad_id,source,ad_start,ad_end,days_active,spend,impressions,clicks,ctr,n_leads,inbounded_perc,high_leads_perc,adult_leads_perc,connected_call_perc,revenue,roas
691229340899,google,"17 February, 2024","29 February, 2024",13,"1,206.32","36,004",194,0.538829019,1,100,0,0,0,0,0
691229564399,google,"17 February, 2024","22 April, 2024",66,"1,108.48","29,604",167,0.5641129577084,7,100,28.57,85.71,0,0,0
691229742878,google,"17 February, 2024","13 May, 2024",87,"8,393.91","139,290","1,528",1.1,210,85.24,20.48,75.24,50.59,"26,000",3.1
691229742887,google,"17 February, 2024","22 April, 2024",66,"1,654.74","56,944",371,0.65151728013,12,75,41.67,66.67,0,0,0
691229743112,google,"17 February, 2024","22 April, 2024",66,"2,488.67","66,937",220,0.33,6,66.67,33.33,33.33,0,"2,500",1
691229746685,google,"17 February, 2024","22 April, 2024",66,"2,297.86","49,322",236,0.47848830136653015,3,66.67,66.67,33.33,0,0,0
691229747897,google,"17 February, 2024","22 April, 2024",66,"2,546.35","60,909",231,0.38,8,87.5,37.5,87.5,0,0,0
691229747924,google,"17 February, 2024","22 April, 2024",66,"2,218.94","59,416",210,0.3534401508011310085,7,85.71,71.43,57.14,0,0,0
691229748662,google,"17 February, 2024","22 April, 2024",66,"2,032.28","50,886",160,0.31,3,100,0,66.67,0,0,0
691229748878,google,"17 February, 2024","26 May, 2024",99,171.51,"5,134",32,0.62,1,100,100,0,0,"6,500",37.9
691356090360,google,"20 February, 2024","29 February, 2024",10,835.74,"24,919",204,0.82,7,71.43,14.29,28.57,0,0,0
691356279114,google,"20 February, 2024","29 February, 2024",10,"1,201.2","38,250",138,0.36078431372549019608,2,100,0,50,0,0,0
691356556056,google,"20 February, 2024","28 February, 2024",9,"1,419.41","86,803",326,0.3755630565763856088,22,81.82,40.91,27.27,0,"6,500",4.58
691356963276,google,"20 February, 2024","21 February, 2024",2,712.33,"59,273",178,0.300305366693098038,8,87.5,0,25,0,0,0
691376067243,google,"20 February, 2024","9 April, 2024",50,"2,900.23","65,033",447,0.687343348761398059,11,90.91,27.27,27.27,0,0,0
691376531721,google,"20 February, 2024","9 April, 2024",50,"27,503.59","2,063,660","7,610",0.368762296114670052,587,71.21,26.75,1.53,0,"16,000",0.58174221404864134038
691415231902,google,"20 February, 2024","9 April, 2024",50,"1,164.64","23,039",157,0.681453188072,1,0,0,0,0,0,0
691415629660,google,"20 February, 2024","9 April, 2024",50,"6,168.82","155,763",667,0.42821465945058,61,77.05,22.95,9.84,0,"4,500",0.7294749921730089
691448925020,google,"20 February, 2024","29 February, 2024",10,"1,248.23","48,820",236,0.4834084,4,75,50,0,0,0,0
691468633421,google,"20 February, 2024","9 April, 2024",50,"2,234.01","89,096",357,0.400691389063482087,11,72.73,9.09,36.36,0,0,0
691469162348,google,"20 February, 2024","9 April, 2024",50,"3,444.31","111,692",513,0.459298785947069,4,75,25,0,0,0,0
691469405432,google,"20 February, 2024","9 April, 2024",50,"6,828.99","224,506",780,0.3474294673639012,53,71.7,24.53,9.43,0,"5,000",0.732172954035
691469960090,google,"20 February, 2024","9 April, 2024",50,"3,353.2","97,924",414,0.4227768473510069033,9,55.56,33.33,0,0,0,0
691470084920,google,"20 February, 2024","9 April, 2024",50,"8,321.82","595,008","1,968",0.33075,138,66.67,20.29,5.8,0,0,0
691470347999,google,"20 February, 2024","9 April, 2024",50,"5,447.19","125,521",680,0.5417420192637089,40,87.5,42.5,15,0,"14,000",2.57
691470505574,google,"20 February, 2024","9 April, 2024",50,"11,783.46","614,022","2,329",0.37930237027,196,78.57,19.39,1.53,0,"10,500",0.8910794061023
691574221866,google,"22 February, 2024","29 February, 2024",8,421.46,"14,930",65,0.43536503683858004019,0,,,,,0,0
691574279748,google,"22 February, 2024","23 February, 2024",2,"1,012.41","67,272",175,0.26014,8,75,25,0,0,0,0
691613713126,google,"22 February, 2024","29 February, 2024",8,630.54,"17,613",153,0.8686765457332652018,3,100,0,0,0,0,0
691613750317,google,"22 February, 2024","23 February, 2024",2,234.13,"5,501",54,0.9816397019,2,50,50,0,0,0,0
691668355859,google,"22 February, 2024","23 February, 2024",2,487.04,"23,889",84,0.3516262715057,2,0,0,0,0,0,0
691668419693,google,"22 February, 2024","29 February, 2024",8,983.58,"38,527",137,0.36,3,66.67,33.33,0,0,0,0
691669013666,google,"22 February, 2024","29 February, 2024",8,699.38,"25,882",117,0.452051618885712078,2,100,0,0,0,0,0
691727255404,google,"23 February, 2024","29 February, 2024",7,271.75,"13,427",74,0.55112832352722127057,5,100,60,0,0,"6,500",23.92
691745372878,google,"23 February, 2024","22 April, 2024",60,"27,703.36","1,544,122","7,158",0.4635644075,935,72.09,20.64,75.4,25,"40,000",1.44
691781469599,google,"23 February, 2024","29 February, 2024",7,"2,077.68","124,353",513,0.4125352826228559022,45,71.11,46.67,2.22,0,0,0
691781513717,google,"23 February, 2024","29 February, 2024",7,895.15,"25,783",194,0.75243377419229725013,9,88.89,11.11,0,0,"1,000",1.12
691915451226,google,"26 February, 2024","27 February, 2024",2,174.51,"8,759",53,0.60509190546866080603,8,25,25,0,0,0,0
691916095410,google,"26 February, 2024","9 April, 2024",44,"16,944.9","563,428","2,378",0.422059251581391056,253,75.89,39.13,3.95,0,"12,500",0.737685201772862062
691916105943,google,"26 February, 2024","27 February, 2024",2,236.93,"20,051",72,0.359084,5,60,0,0,0,0,0
691916112612,google,"26 February, 2024","9 April, 2024",44,"4,196.28","181,738",677,0.37,23,73.91,39.13,0,0,"6,500",1.55
691955014978,google,"26 February, 2024","29 February, 2024",4,288.78,"13,130",45,0.34272658035034,1,100,0,0,0,0,0
691955101612,google,"26 February, 2024","29 February, 2024",4,298.56,"6,331",46,0.73,3,100,0,0,0,0,0
691955179345,google,"26 February, 2024","29 February, 2024",4,622.89,"26,564",90,0.3388044,9,55.56,55.56,0,0,0,0
691955408155,google,"26 February, 2024","9 April, 2024",44,"3,998.2","110,208",446,0.40468931475029036005,7,85.71,57.14,0,0,0,0
691963242880,google,"27 February, 2024","6 June, 2024",101,"82,121.12","782,843","14,942",1.91,"1,991",69.36,11.1,70.07,45.06,"172,000",2.09
691981291837,google,"27 February, 2024","19 March, 2024",22,261.47,"1,693",29,1.71,1,100,0,0,0,0,0
692010130754,google,"26 February, 2024","29 February, 2024",4,491.55,"18,756",94,0.5012,2,50,50,0,0,0,0
692010180860,google,"26 February, 2024","29 February, 2024",4,935.46,"46,064",190,0.412469607502605071,14,64.29,35.71,7.14,0,"9,000",9.62
692010252416,google,"26 February, 2024","29 February, 2024",4,414.28,"26,915",154,0.57,3,100,66.67,0,0,0,0
692033954577,google,"27 February, 2024","21 May, 2024",85,"103,201.56","3,500,855","27,864",0.7959198538642703,"3,434",78.36,19.63,70.73,42.7,"403,896",3.91
692055503680,google,"27 February, 2024","22 April, 2024",56,"4,098.24","229,169",789,0.34428740361916315034,53,66.04,30.19,5.66,0,0,0
692055503686,google,"27 February, 2024","26 May, 2024",90,"33,296.96","3,015,684","12,262",0.4066076,956,74.79,19.56,5.33,39.91,"62,400",1.87
692055503692,google,"27 February, 2024","1 August, 2024",149,"17,483.66","1,788,206","25,006",1.4,358,82.12,25.14,4.19,42.48,"534,000",30.54
692055503698,google,"27 February, 2024","1 August, 2024",145,"53,858.34","1,993,358","9,101",0.46,"1,016",83.66,29.82,7.19,45.16,"773,500",14.36
692055503701,google,"27 February, 2024","13 May, 2024",77,"20,681.36","1,284,457","4,834",0.37634580215608619051,509,72.69,23.18,9.04,57.38,"27,000",1.31
692070879580,google,"27 February, 2024","22 April, 2024",56,714.65,"29,350",199,0.678023850085,5,60,0,40,0,0,0
692070906901,google,"27 February, 2024","11 June, 2024",106,667.45,"37,741",339,0.898227391961,12,100,33.33,8.33,50,0,0
692070940291,google,"27 February, 2024","22 April, 2024",56,"10,369.77","698,658","2,626",0.375863441054,110,74.55,38.18,0,0,"4,500",0.433953565523520044
692070968284,google,"27 February, 2024","13 May, 2024",77,"36,714.41","3,082,394","17,095",0.554601391,"1,055",64.83,31.94,2.18,53.33,"40,500",1.1
692116472630,google,"27 February, 2024","22 April, 2024",56,"1,539.54","47,495",184,0.3874092009685230024,10,80,30,0,0,0,0
692116493423,google,"27 February, 2024","22 April, 2024",56,605.61,"27,915",118,0.4227118037,4,50,25,25,0,0,0
692128558923,google,"28 February, 2024","22 April, 2024",55,"1,814.41","59,472",166,0.279122948614474038,9,55.56,22.22,77.78,0,0,0
692130290574,google,"28 February, 2024","16 June, 2024",110,"2,201.44","50,462",214,0.42408148706,9,100,22.22,77.78,0,"6,000",2.73
692156019087,google,"29 February, 2024","26 May, 2024",88,"32,746.63","3,356,599","12,771",0.3804744028107021,"1,044",77.68,19.54,12.55,40.8,"121,750",3.72
692156019114,google,"29 February, 2024","26 May, 2024",88,833.53,"50,961",400,0.7849139538078,12,91.67,16.67,8.33,25.93,0,0
692156019585,google,"29 February, 2024","16 June, 2024",109,"5,581.42","178,311","2,413",1.35,84,78.57,8.33,29.76,40.7,"36,000",6.45
692156019978,google,"29 February, 2024","21 April, 2024",53,153.41,"3,728",53,1.42,2,100,50,0,0,0,0
692156020932,google,"29 February, 2024","22 April, 2024",54,324.5,"33,023",174,0.52690549011,7,85.71,42.86,28.57,0,0,0
692156022141,google,"29 February, 2024","22 March, 2024",23,115.66,"6,409",56,0.87,0,,,,,0,0
692156022189,google,"29 February, 2024","26 May, 2024",88,"1,055.86","59,675",758,1.27,19,68.42,31.58,5.26,55.56,0,0
692156022210,google,"29 February, 2024","8 April, 2024",40,82.66,"5,381",55,1.02,2,50,0,0,0,0,0
692156022840,google,"29 February, 2024","26 May, 2024",88,"2,618.49","122,314",963,0.78731788675049,64,81.25,9.38,18.75,43.64,"12,000",4.58
692156022912,google,"29 February, 2024","26 May, 2024",88,"3,080.43","240,742","1,362",0.56575089,63,63.49,19.05,1.59,59.38,"3,000",0.97
692156022936,google,"29 February, 2024","22 March, 2024",23,103.33,"8,424",107,1.27,2,50,0,0,0,0,0
692156023407,google,"29 February, 2024","22 April, 2024",54,751.4,"72,009",425,0.590204002277493091,9,77.78,11.11,11.11,0,0,0
692156023584,google,"29 February, 2024","22 March, 2024",23,905.56,"102,126",328,0.32117188570980945107,6,33.33,50,0,0,0,0
692156023863,google,"29 February, 2024","22 April, 2024",54,357.4,"33,071",131,0.39611744428653503069,3,66.67,33.33,0,0,0,0
692156023869,google,"29 February, 2024","4 June, 2024",97,876.21,"58,665",496,0.85,6,100,33.33,33.33,50,0,0
692156024073,google,"29 February, 2024","22 April, 2024",54,269.63,"30,270",157,0.52,3,100,33.33,0,0,0,0
692167910872,google,"28 February, 2024","21 May, 2024",84,907.31,"18,378",95,0.516922407226031,4,50,25,75,0,0,0
692194049236,google,"29 February, 2024","8 April, 2024",40,221.02,"20,967",169,0.8060285210092049,2,50,0,0,100,0,0
692194049485,google,"29 February, 2024","23 March, 2024",24,181.82,"25,186",163,0.647184944017,1,100,0,0,0,0,0
692194049947,google,"29 February, 2024","27 May, 2024",89,"13,289.44","1,052,456","4,795",0.4556009942458402062,274,85.4,27.01,1.46,44.09,"41,000",3.09
692194050400,google,"29 February, 2024","27 May, 2024",89,"3,618.34","172,252","2,219",1.29,65,83.08,27.69,9.23,48.04,"3,000",0.8291086
692194050430,google,"29 February, 2024","13 May, 2024",75,"59,340.01","3,671,178","15,428",0.42024658025,"1,540",76.62,36.1,3.38,36.09,"145,500",2.45
692194050646,google,"29 February, 2024","23 March, 2024",24,576.31,"58,932",241,0.4089459038,3,33.33,0,0,0,0,0
692194054699,google,"29 February, 2024","13 May, 2024",75,"7,421.32","329,979","6,897",2.09,117,76.92,17.95,26.5,35,"12,500",1.68
692194057123,google,"29 February, 2024","13 May, 2024",75,"4,300.8","456,627","4,965",1.09,102,79.41,41.18,1.96,32.81,"5,500",1.28
692194057366,google,"29 February, 2024","23 May, 2024",85,"4,680.33","355,934","3,796",1.07,128,75,32.03,2.34,52.17,"40,000",8.55
692194057837,google,"29 February, 2024","22 April, 2024",54,"62,921.63","5,969,169","22,331",0.374105675346099,"1,877",69.69,20.3,7.3,100,"54,500",0.86615677993140985608
692194059016,google,"29 February, 2024","22 March, 2024",23,189.82,"24,207",160,0.66097,1,100,0,0,0,0,0
692194059292,google,"29 February, 2024","10 June, 2024",103,"1,929.91","121,599",677,0.5567479995723649043,15,73.33,40,6.67,53.57,"10,000",5.18
692194061209,google,"29 February, 2024","22 April, 2024",54,422.21,"41,007",165,0.4023703270173385032,4,50,25,0,0,0,0
692194061512,google,"29 February, 2024","22 May, 2024",84,"2,029.65","187,840",797,0.42429727427597955707,38,73.68,31.58,0,0,0,0
692194064296,google,"29 February, 2024","22 April, 2024",54,"17,669.45","1,843,798","6,060",0.32866940955571055,181,65.75,20.44,6.63,0,0,0
692194064314,google,"29 February, 2024","22 April, 2024",54,"10,353.66","1,233,040","8,034",0.65156037,252,70.24,30.95,0.4,16.67,"11,500",1.11
692194064833,google,"29 February, 2024","22 April, 2024",54,255.74,"25,581",125,0.488643915406,4,75,0,0,0,"4,500",17.6
692194065022,google,"29 February, 2024","13 May, 2024",75,"1,314.51","102,244","1,126",1.1,19,68.42,21.05,10.53,58.82,"59,500",45.26
692224629554,google,"28 February, 2024","22 April, 2024",55,"1,103.23","37,228",106,0.28473192220909,2,100,50,100,0,0,0
692250440372,google,"29 February, 2024","22 April, 2024",54,134.7,"11,601",112,0.9654340143091,3,33.33,66.67,0,0,0,0
692250440795,google,"29 February, 2024","26 May, 2024",88,683.23,"53,069",413,0.7782321129096082,8,50,25,0,33.33,0,0
692250440834,google,"29 February, 2024","22 April, 2024",54,"61,911.49","7,480,249","27,293",0.36,"1,498",67.76,22.16,1.54,0,"54,550",0.881096579013
692250441113,google,"29 February, 2024","22 April, 2024",54,"2,352.58","274,110",805,0.2936777206231075,17,82.35,29.41,0,0,0,0
692250441242,google,"29 February, 2024","8 April, 2024",40,127.18,"5,258",58,1.1,2,100,0,0,0,0,0
692250441542,google,"29 February, 2024","23 March, 2024",24,140.09,"15,434",41,0.265647272256058054,0,,,,,0,0
692250442277,google,"29 February, 2024","28 May, 2024",90,957.98,"47,833",579,1.21,10,60,10,0,50,0,0
692250443234,google,"29 February, 2024","22 April, 2024",54,436.69,"38,682",186,0.4808438033,5,40,40,0,0,0,0
692250443432,google,"29 February, 2024","22 April, 2024",54,252.18,"23,264",115,0.49,1,100,100,0,0,0,0
692250443513,google,"29 February, 2024","8 April, 2024",40,339.28,"26,956",100,0.370974922095,5,80,20,20,0,0,0
693912374544,google,"17 March, 2024","13 May, 2024",58,"47,742.96","3,805,365","21,481",0.5644924994054,"1,941",71.97,24.83,5.31,42.28,"50,500",1.06
693912550278,google,"17 March, 2024","26 May, 2024",71,"73,763.46","3,782,342","19,739",0.52,"2,896",75,22.69,7.32,44.57,"397,500",5.39
693913023555,google,"17 March, 2024","26 May, 2024",71,"59,808.5","4,767,366","18,676",0.39,"3,031",76.08,21.58,73.28,42.86,"130,999",2.19
693948280789,google,"17 March, 2024","30 May, 2024",75,530.49,"30,635",161,0.53,7,100,71.43,71.43,66.67,0,0
694006124066,google,"17 March, 2024","13 May, 2024",58,"9,073.84","716,142","3,520",0.491522630986592045,256,78.13,33.2,7.42,46.81,"15,000",1.65
694006251512,google,"17 March, 2024","13 May, 2024",58,"22,613.81","2,058,084","11,702",0.568587094,781,70.68,24.71,4.23,30.84,"32,000",1.42
694006858448,google,"17 March, 2024","26 May, 2024",71,"29,785.96","2,143,565","7,525",0.3510507029178028,"1,066",83.96,18.11,77.3,41.99,"122,999",4.13
694394220198,google,"22 March, 2024","26 May, 2024",66,909.06,"20,027",100,0.499325910021471014,1,100,100,100,0,0,0
694394220201,google,"22 March, 2024","26 May, 2024",66,"1,259.64","33,085",205,0.61961614024,19,94.74,15.79,68.42,14.29,0,0
694394220204,google,"22 March, 2024","20 May, 2024",60,"1,132.89","59,617",179,0.3002499287116091048,15,86.67,40,66.67,0,0,0
694394220207,google,"22 March, 2024","26 May, 2024",66,712.3,"19,841",87,0.4384859634091024,2,50,50,50,0,0,0
694394220210,google,"22 March, 2024","22 April, 2024",32,"5,755.36","300,797","1,339",0.44515072,187,79.68,27.27,59.36,0,"8,500",1.48
694394220213,google,"22 March, 2024","22 April, 2024",32,"1,282.21","76,632",282,0.37,16,62.5,25,50,0,0,0
694446314565,google,"23 March, 2024","22 April, 2024",31,"7,407.67","676,201","3,775",0.55826595938189976057,310,70.32,24.84,3.87,60,"4,500",0.60747817983331424043
694446314568,google,"23 March, 2024","21 May, 2024",60,"8,467.78","684,986","10,523",1.54,165,69.7,24.85,4.24,42.67,"6,500",0.76761547544075
694446314571,google,"23 March, 2024","22 April, 2024",31,"7,693.42","741,746","4,189",0.5647485797025,271,65.68,35.42,4.43,23.08,"6,000",0.78
694446314574,google,"23 March, 2024","13 May, 2024",52,"84,447.09","9,008,828","48,863",0.5423901977039,"3,039",71.08,24.94,3.69,43.37,"143,000",1.69
694446314577,google,"23 March, 2024","22 April, 2024",31,"27,188.67","3,085,123","15,786",0.51168138190924640606,"1,213",68.92,27.29,2.72,38.46,"17,500",0.64365038476869037
694446314580,google,"23 March, 2024","22 April, 2024",31,"87,603.14","9,563,116","60,758",0.63533685046,"4,355",66.27,25.3,2.27,50.91,"86,750",0.990261306911204049
694446314583,google,"23 March, 2024","13 May, 2024",52,"10,068.74","1,106,224","5,684",0.51,298,71.48,25.84,4.03,45.22,"32,000",3.18
694446314586,google,"23 March, 2024","13 May, 2024",52,"3,350.94","338,375","2,375",0.7018840044329516069,91,72.53,38.46,2.2,47.06,0,0
694446314589,google,"23 March, 2024","13 May, 2024",52,"1,718.31","86,021","2,630",3.06,23,65.22,4.35,13.04,66.67,0,0
694446314592,google,"23 March, 2024","21 May, 2024",60,"170,747.19","9,615,400","59,310",0.616823013083179067,"7,082",71.69,23.21,8.7,45.53,"681,500",3.99
694446314595,google,"23 March, 2024","13 May, 2024",52,"11,132.52","1,145,050","5,962",0.520675953015,319,67.4,24.14,9.09,44.51,"97,000",8.71
694537645847,google,"22 March, 2024","9 April, 2024",19,"1,393.63","61,917",297,0.4796744028,20,65,5,10,0,"10,500",7.53
694537645850,google,"22 March, 2024","9 April, 2024",19,501.25,"15,110",101,0.66843150231634679021,2,100,50,0,0,0,0
694537645853,google,"22 March, 2024","9 April, 2024",19,"1,320.29","49,928",267,0.534770069,17,88.24,41.18,0,0,0,0
694537645856,google,"22 March, 2024","9 April, 2024",19,"5,287.33","292,913","1,832",0.625441684049530065,163,71.78,33.74,3.07,20,0,0
694537645859,google,"22 March, 2024","9 April, 2024",19,"3,373.12","183,733",963,0.5241301236033,87,74.71,24.14,3.45,0,0,0
694537645862,google,"22 March, 2024","9 April, 2024",19,"8,597.2","482,314","3,303",0.68,325,74.46,27.38,3.69,66.67,"17,500",2.04
694537645865,google,"22 March, 2024","9 April, 2024",19,784.91,"31,055",141,0.454033,9,44.44,33.33,0,0,0,0
694537645868,google,"22 March, 2024","9 April, 2024",19,869.6,"32,167",142,0.441446202630025,8,62.5,25,0,0,0,0
694537645871,google,"22 March, 2024","9 April, 2024",19,484.82,"9,254",124,1.34,7,57.14,14.29,0,0,0,0
694537645874,google,"22 March, 2024","9 April, 2024",19,"9,344.46","313,657","2,064",0.658044,304,76.32,33.88,2.63,66.67,"29,000",3.1
694537645877,google,"22 March, 2024","9 April, 2024",19,880.86,"33,573",185,0.5510380365174396092,6,66.67,33.33,0,0,0,0
695128032417,google,"30 March, 2024","22 April, 2024",24,"7,366.23","491,854","1,803",0.3665721941877061079,208,77.88,19.71,62.98,40,"5,000",0.678773269046
695128032420,google,"30 March, 2024","26 May, 2024",58,"1,148.78","65,098",226,0.34716888383667701005,24,75,12.5,79.17,0,0,0
695128032423,google,"30 March, 2024","26 May, 2024",58,"1,297.48","60,276",281,0.466188864556374013,17,88.24,17.65,29.41,100,0,0
695128032426,google,"30 March, 2024","30 May, 2024",62,"19,103.91","1,638,180","5,358",0.32707029,669,80.42,22.57,71.45,46.05,"164,500",8.61
695165592145,google,"30 March, 2024","9 April, 2024",11,"1,489.89","92,819",344,0.37061377519688856807,52,82.69,30.77,11.54,0,"3,500",2.35
695165592148,google,"30 March, 2024","9 April, 2024",11,942.43,"54,356",196,0.3605857679005078,12,66.67,8.33,0,0,0,0
695165592151,google,"30 March, 2024","9 April, 2024",11,"1,086.35","71,209",254,0.36,23,86.96,34.78,0,0,0,0
695165592154,google,"30 March, 2024","9 April, 2024",11,"1,613.6","94,668",424,0.4478810157603414036,40,80,40,20,0,0,0
695165592157,google,"30 March, 2024","22 April, 2024",24,"2,329.81","186,106",709,0.38096568622183057,64,79.69,28.13,9.38,100,0,0
695165592160,google,"30 March, 2024","26 May, 2024",58,"12,102.79","977,594","3,640",0.3723427107776848058,335,80.9,25.97,12.54,36.32,"19,500",1.61
695225641115,google,"30 March, 2024","13 May, 2024",45,"3,463.61","340,565","1,390",0.4081,149,76.51,32.89,10.74,9.09,"19,000",5.49
695225641118,google,"30 March, 2024","21 May, 2024",53,"12,498.18","1,402,844","5,533",0.394413063747644072,452,75.22,28.54,9.96,43.28,"45,000",3.6
695344322632,google,"3 April, 2024","30 May, 2024",52,11.26,273,2,0.73260073260073260073,0,,,,,0,0
695346280705,google,"23 April, 2024","13 May, 2024",4,0,4,0,0,0,,,,,0,0
695382516457,google,"4 April, 2024","31 July, 2024",98,"3,287.18","391,871","2,817",0.718859012,40,87.5,37.5,0,38.36,"51,500",15.67
695951227081,google,"8 April, 2024","26 May, 2024",49,637.5,"52,880",381,0.72049924357035,4,75,50,0,0,0,0
695951227084,google,"8 April, 2024","13 May, 2024",36,718.06,"66,228",492,0.7428882044,8,62.5,12.5,0,0,0,0
695951227087,google,"8 April, 2024","21 May, 2024",44,"6,845.13","618,934","2,691",0.43,211,72.99,25.12,17.54,46.67,"60,500",8.84
696018219314,google,"8 April, 2024","22 April, 2024",15,234.46,"22,405",97,0.432939076099085026,4,75,0,0,0,0,0
696018219317,google,"8 April, 2024","22 April, 2024",15,265.77,"26,546",111,0.41814209297069238303,3,100,0,0,0,0,0
696018219320,google,"8 April, 2024","22 April, 2024",15,"1,663.08","143,419",584,0.4072,51,76.47,13.73,21.57,0,"3,500",2.1
696121115989,google,"11 April, 2024","13 May, 2024",33,"8,604.28","411,553","3,133",0.7612628264160387605,0,,,,,0,0
696248072364,google,"11 April, 2024","10 May, 2024",30,"7,497.09","132,540","2,340",1.77,0,,,,,0,0
697299910246,google,"22 April, 2024","13 May, 2024",22,"15,311.65","822,959","3,988",0.48,520,85.38,16.15,71.35,46.11,"24,500",1.6
697299910249,google,"22 April, 2024","16 June, 2024",56,602.26,"22,889",161,0.70339464371532177028,19,78.95,21.05,68.42,40,0,0
697299910252,google,"22 April, 2024","16 June, 2024",56,"1,463.92","61,493",420,0.683004569625811068,23,91.3,21.74,56.52,72.22,"6,000",4.1
697299910255,google,"22 April, 2024","16 June, 2024",56,370.21,"14,177",86,0.60661635043,4,100,50,75,0,0,0
697299910258,google,"22 April, 2024","16 June, 2024",56,690.9,"36,413",181,0.49707522039,22,86.36,22.73,59.09,44.44,0,0
697299910261,google,"22 April, 2024","16 June, 2024",56,473.51,"16,459",155,0.941734005711161067,19,89.47,10.53,36.84,50,0,0
697299910264,google,"22 April, 2024","16 June, 2024",56,"8,997.08","200,612","2,470",1.23,254,90.55,22.05,68.11,43.93,"212,500",23.62
697299910267,google,"22 April, 2024","16 June, 2024",56,"7,774.22","479,930","1,889",0.3935990665305357031,226,87.17,26.11,67.7,52.63,"293,999",37.82
697299910270,google,"22 April, 2024","25 May, 2024",34,172.61,"4,461",25,0.56041,1,0,0,0,0,0,0
697299910273,google,"22 April, 2024","26 May, 2024",35,499.92,"10,764",109,1.01,1,100,100,100,0,0,0
697299910276,google,"22 April, 2024","26 May, 2024",35,190.59,"6,365",31,0.487038,4,75,0,25,0,0,0
697300257010,google,"22 April, 2024","30 June, 2024",70,"2,663.65","177,983",759,0.43,25,76,40,4,53.66,"32,500",12.2
697300257013,google,"22 April, 2024","13 May, 2024",22,208.8,"19,108",55,0.2878375549508059,0,,,,,0,0
697300257016,google,"22 April, 2024","13 May, 2024",22,587,"51,105",174,0.34048,3,100,0,33.33,0,0,0
697300257019,google,"22 April, 2024","14 July, 2024",84,"33,760.96","1,340,072","6,901",0.51,590,84.75,21.69,20.34,43.29,"155,995",4.62
697300257022,google,"22 April, 2024","30 June, 2024",70,"3,189.65","128,035",694,0.54203928613269809037,50,84,18,16,44.68,0,0
697365725402,google,"22 April, 2024","30 May, 2024",39,"33,916.98","2,579,251","8,756",0.34,"1,102",82.76,17.6,71.42,42.9,"97,000",2.86
697365725405,google,"22 April, 2024","13 May, 2024",22,"2,465.84","181,340",530,0.29226866659313995809,50,86,14,76,50,"18,000",7.3
697365725408,google,"22 April, 2024","30 May, 2024",39,"2,967.52","213,164",805,0.377643504531722054,53,88.68,26.42,77.36,51.43,"25,249",8.51
697365725411,google,"22 April, 2024","13 May, 2024",22,"1,392.61","115,155",336,0.29178064348053,38,89.47,36.84,76.32,53.33,0,0
697365725414,google,"22 April, 2024","26 May, 2024",35,"4,905.18","388,962","1,065",0.2738057,131,89.31,22.14,79.39,50,"36,500",7.44
697365725417,google,"22 April, 2024","26 May, 2024",35,"1,841.71","104,255",607,0.58,72,81.94,12.5,59.72,31.25,0,0
697365725420,google,"22 April, 2024","30 May, 2024",39,"5,151.2","219,347","1,166",0.53,141,87.23,20.57,80.14,41.38,"41,999",8.15
697365725423,google,"22 April, 2024","30 May, 2024",39,"20,018.04","1,585,456","4,681",0.3,593,88.2,29.68,74.37,44.5,"65,498",3.27
697365725426,google,"22 April, 2024","30 May, 2024",27,459.08,"28,658",91,0.31753786028,7,100,14.29,85.71,62.5,"14,000",30.5
697365725429,google,"22 April, 2024","30 May, 2024",39,"1,968.49","85,826",542,0.63151026,27,85.19,11.11,62.96,64.71,0,0
697365725432,google,"22 April, 2024","26 May, 2024",35,355.59,"31,535",71,0.22514666243856033,3,66.67,0,66.67,0,0,0
697367166407,google,"22 April, 2024","4 June, 2024",44,"1,762.31","121,620",829,0.68163131064,14,64.29,28.57,0,66.67,0,0
697367166410,google,"22 April, 2024","16 June, 2024",56,"4,312.67","234,160","1,307",0.55816535702084045097,33,78.79,12.12,9.09,65.79,"40,000",9.27
697367166413,google,"22 April, 2024","13 May, 2024",22,616.54,"50,090",639,1.28,2,100,0,0,0,0,0
697367166416,google,"22 April, 2024","13 May, 2024",22,"1,109.58","79,973",809,1.01,17,76.47,29.41,11.76,0,0,0
697367166419,google,"22 April, 2024","26 May, 2024",35,775.27,"53,433",546,1.02,7,85.71,28.57,14.29,25,0,0
698311840312,google,"3 May, 2024","13 May, 2024",11,534.07,"8,361",193,2.31,0,,,,,0,0
699261268036,google,"13 May, 2024","28 June, 2024",47,"2,608.32","127,127","2,394",1.88,0,,,,,0,0
699261268039,google,"13 May, 2024","7 November, 2024",179,"117,978.54","7,881,927","110,971",1.41,0,,,,,0,0
699382731746,google,"13 May, 2024","18 May, 2024",6,566.37,"40,626",106,0.2609166543592773101,15,86.67,26.67,86.67,50,"51,499",90.93
699382731749,google,"13 May, 2024","26 May, 2024",14,"17,827.31","1,336,257","5,358",0.40097077,691,80.17,17.37,56.44,43.88,"80,000",4.49
699382731752,google,"13 May, 2024","30 May, 2024",18,"2,166.63","95,317",771,0.808879843050033048,95,75.79,14.74,60,46.15,"4,000",1.85
699382731755,google,"13 May, 2024","30 May, 2024",18,"1,489.39","102,074",368,0.360522757999099,36,88.89,25,55.56,40,"36,500",24.51
699382731758,google,"13 May, 2024","30 May, 2024",18,"6,879.61","338,007","1,778",0.52602460895780264906,301,84.72,17.61,69.1,37.5,"80,000",11.63
