ad_id,source,ad_start,days_active,spend,impressions,clicks,ctr,n_leads,inbounded_perc,high_leads_perc,adult_leads_perc,z3_coverage,n_connected_calls,revenue,roas
692194049236,google,"29 February, 2024",40,221.02,"20,967",169,0.8060285210092049,2,50,0,0,100,0,0,0
692194049485,google,"29 February, 2024",24,181.82,"25,186",163,0.647184944017,1,100,0,0,100,0,0,0
692194049947,google,"29 February, 2024",89,"13,289.44","1,052,456","4,795",0.4556009942458402062,274,85.4,27.01,1.46,64.1,6,"41,000",3.09
692194050400,google,"29 February, 2024",89,"3,618.34","172,252","2,219",1.29,65,83.08,27.69,9.23,55.56,1,"3,000",0.8291086
692194050430,google,"29 February, 2024",75,"59,340.01","3,671,178","15,428",0.42024658025,"1,541",76.64,36.15,3.37,54.7,15,"145,500",2.45
692194050646,google,"29 February, 2024",24,576.31,"58,932",241,0.4089459038,3,33.33,0,0,0,0,0,0
692194054699,google,"29 February, 2024",75,"7,421.32","329,979","6,897",2.09,117,76.92,17.95,26.5,43.33,0,"12,500",1.68
692194057123,google,"29 February, 2024",75,"4,300.8","456,627","4,965",1.09,102,79.41,41.18,1.96,58.02,6,"5,500",1.28
692194057366,google,"29 February, 2024",85,"4,680.33","355,934","3,796",1.07,129,75.19,31.78,2.33,67.01,5,"40,000",8.55
692194057837,google,"29 February, 2024",54,"62,921.63","5,969,169","22,331",0.374105675346099,"1,878",69.7,20.29,7.29,41.63,11,"54,500",0.86615677993140985608
692194059016,google,"29 February, 2024",23,189.82,"24,207",160,0.66097,1,100,0,0,0,0,0,0
692194059292,google,"29 February, 2024",103,"1,929.91","121,599",677,0.5567479995723649043,15,73.33,40,6.67,81.82,4,"10,000",5.18
692194061209,google,"29 February, 2024",54,422.21,"41,007",165,0.4023703270173385032,4,50,25,0,50,0,0,0
692194061512,google,"29 February, 2024",84,"2,029.65","187,840",797,0.42429727427597955707,38,73.68,31.58,0,53.57,0,0,0
692194064296,google,"29 February, 2024",54,"17,669.45","1,843,798","6,060",0.32866940955571055,181,65.75,20.44,6.63,65.55,0,0,0
692194064314,google,"29 February, 2024",54,"10,353.66","1,233,040","8,034",0.65156037,252,70.24,30.95,0.4,53.11,0,"11,500",1.11
692194064833,google,"29 February, 2024",54,255.74,"25,581",125,0.488643915406,4,75,0,0,100,0,"4,500",17.6
692194065022,google,"29 February, 2024",75,"1,314.51","102,244","1,126",1.1,19,68.42,21.05,10.53,76.92,6,"59,500",45.26
692224629554,google,"28 February, 2024",55,"1,103.23","37,228",106,0.28473192220909,2,100,50,100,50,0,0,0
692250440372,google,"29 February, 2024",54,134.7,"11,601",112,0.9654340143091,3,33.33,66.67,0,0,0,0,0
692250440795,google,"29 February, 2024",88,683.23,"53,069",413,0.7782321129096082,8,50,25,0,50,0,0,0
692250440834,google,"29 February, 2024",54,"61,911.49","7,480,249","27,293",0.36,"1,498",67.76,22.16,1.54,52.61,2,"54,550",0.881096579013
692250441113,google,"29 February, 2024",54,"2,352.58","274,110",805,0.2936777206231075,17,82.35,29.41,0,50,0,0,0
692250441242,google,"29 February, 2024",40,127.18,"5,258",58,1.1,2,100,0,0,0,0,0,0
692250442277,google,"29 February, 2024",90,957.98,"47,833",579,1.21,10,60,10,0,50,0,0,0
692250443234,google,"29 February, 2024",54,436.69,"38,682",186,0.4808438033,5,40,40,0,50,0,0,0
692250443432,google,"29 February, 2024",54,252.18,"23,264",115,0.49,1,100,100,0,100,0,0,0
692250443513,google,"29 February, 2024",40,339.28,"26,956",100,0.370974922095,5,80,20,20,50,0,0,0
693221165909,google,"11 March, 2024",274,"500,991.29","109,115","31,520",28.89,"9,255",78.33,35.13,50.87,71.5,"1,519","12,701,981",25.35
693912374544,google,"17 March, 2024",58,"47,742.96","3,805,365","21,481",0.5644924994054,"1,943",72,24.86,5.3,44.32,10,"50,500",1.06
693912550278,google,"17 March, 2024",71,"73,763.46","3,782,342","19,739",0.52,"2,897",75.01,22.68,7.32,39.07,81,"397,500",5.39
693913023555,google,"17 March, 2024",71,"59,808.5","4,767,366","18,676",0.39,"3,033",76.1,21.63,73.29,54.38,29,"130,999",2.19
693948280789,google,"17 March, 2024",75,530.49,"30,635",161,0.53,7,100,71.43,71.43,71.43,0,0,0
694006124066,google,"17 March, 2024",58,"9,073.84","716,142","3,520",0.491522630986592045,256,78.13,33.2,7.42,60.5,4,"15,000",1.65
694006251512,google,"17 March, 2024",58,"22,613.81","2,058,084","11,702",0.568587094,782,70.72,24.68,4.35,50.27,12,"32,000",1.42
694006858448,google,"17 March, 2024",71,"29,785.96","2,143,565","7,525",0.3510507029178028,"1,067",83.97,18.18,77.32,64.96,22,"122,999",4.13
694394220198,google,"22 March, 2024",66,909.06,"20,027",100,0.499325910021471014,1,100,100,100,100,0,0,0
694394220201,google,"22 March, 2024",66,"1,259.64","33,085",205,0.61961614024,19,94.74,15.79,68.42,44.44,0,0,0
694394220204,google,"22 March, 2024",60,"1,132.89","59,617",179,0.3002499287116091048,15,86.67,40,66.67,46.15,0,0,0
694394220207,google,"22 March, 2024",66,712.3,"19,841",87,0.4384859634091024,2,50,50,50,100,0,0,0
694394220210,google,"22 March, 2024",32,"5,755.36","300,797","1,339",0.44515072,187,79.68,27.27,59.36,49.66,0,"8,500",1.48
694394220213,google,"22 March, 2024",32,"1,282.21","76,632",282,0.37,16,62.5,25,50,60,0,0,0
694446314565,google,"23 March, 2024",31,"7,407.67","676,201","3,775",0.55826595938189976057,311,70.42,24.76,3.86,49.77,5,"4,500",0.60747817983331424043
694446314568,google,"23 March, 2024",60,"8,467.78","684,986","10,523",1.54,165,69.7,24.85,4.24,64.35,2,"6,500",0.76761547544075
694446314571,google,"23 March, 2024",31,"7,693.42","741,746","4,189",0.5647485797025,271,65.68,35.42,4.43,66.85,4,"6,000",0.78
694446314574,google,"23 March, 2024",52,"84,447.09","9,008,828","48,863",0.5423901977039,"3,040",71.05,24.93,3.68,53.01,25,"143,000",1.69
694446314577,google,"23 March, 2024",31,"27,188.67","3,085,123","15,786",0.51168138190924640606,"1,213",68.92,27.29,2.72,47.73,11,"17,500",0.64365038476869037
694446314580,google,"23 March, 2024",31,"87,603.14","9,563,116","60,758",0.63533685046,"4,360",66.31,25.28,2.27,43.1,16,"86,750",0.990261306911204049
694446314583,google,"23 March, 2024",52,"10,068.74","1,106,224","5,684",0.51,298,71.48,25.84,4.03,61.03,12,"32,000",3.18
694446314586,google,"23 March, 2024",52,"3,350.94","338,375","2,375",0.7018840044329516069,91,72.53,38.46,2.2,69.7,0,0,0
694446314589,google,"23 March, 2024",52,"1,718.31","86,021","2,630",3.06,23,65.22,4.35,13.04,66.67,0,0,0
694446314592,google,"23 March, 2024",60,"170,747.19","9,615,400","59,310",0.616823013083179067,"7,085",71.71,23.2,8.72,52.75,135,"681,500",3.99
694446314595,google,"23 March, 2024",52,"11,132.52","1,145,050","5,962",0.520675953015,319,67.4,24.14,9.09,60.93,17,"97,000",8.71
694537645847,google,"22 March, 2024",19,"1,393.63","61,917",297,0.4796744028,20,65,5,10,38.46,0,"10,500",7.53
694537645850,google,"22 March, 2024",19,501.25,"15,110",101,0.66843150231634679021,2,100,50,0,100,0,0,0
694537645853,google,"22 March, 2024",19,"1,320.29","49,928",267,0.534770069,17,88.24,41.18,0,46.67,0,0,0
694537645856,google,"22 March, 2024",19,"5,287.33","292,913","1,832",0.625441684049530065,163,71.78,33.74,3.07,42.74,0,0,0
694537645859,google,"22 March, 2024",19,"3,373.12","183,733",963,0.5241301236033,87,74.71,24.14,3.45,41.54,0,0,0
694537645862,google,"22 March, 2024",19,"8,597.2","482,314","3,303",0.68,326,74.54,27.3,3.68,46.91,6,"17,500",2.04
694537645865,google,"22 March, 2024",19,784.91,"31,055",141,0.454033,9,44.44,33.33,0,0,0,0,0
694537645868,google,"22 March, 2024",19,869.6,"32,167",142,0.441446202630025,8,62.5,25,0,60,0,0,0
694537645871,google,"22 March, 2024",19,484.82,"9,254",124,1.34,7,57.14,14.29,0,50,0,0,0
694537645874,google,"22 March, 2024",19,"9,344.46","313,657","2,064",0.658044,304,76.32,33.88,2.63,52.16,1,"29,000",3.1
694537645877,google,"22 March, 2024",19,880.86,"33,573",185,0.5510380365174396092,6,66.67,33.33,0,75,0,0,0
695128032417,google,"30 March, 2024",24,"7,366.23","491,854","1,803",0.3665721941877061079,208,77.88,19.71,62.98,63.58,0,"5,000",0.678773269046
695128032420,google,"30 March, 2024",58,"1,148.78","65,098",226,0.34716888383667701005,24,75,12.5,79.17,77.78,0,0,0
695128032423,google,"30 March, 2024",58,"1,297.48","60,276",281,0.466188864556374013,17,88.24,17.65,29.41,53.33,0,0,0
695128032426,google,"30 March, 2024",62,"19,103.91","1,638,180","5,358",0.32707029,669,80.42,22.57,71.45,63.57,26,"164,500",8.61
695165592145,google,"30 March, 2024",11,"1,489.89","92,819",344,0.37061377519688856807,52,82.69,30.77,11.54,60.47,0,"3,500",2.35
695165592148,google,"30 March, 2024",11,942.43,"54,356",196,0.3605857679005078,12,66.67,8.33,0,62.5,0,0,0
695165592151,google,"30 March, 2024",11,"1,086.35","71,209",254,0.36,23,86.96,34.78,0,50,0,0,0
695165592154,google,"30 March, 2024",11,"1,613.6","94,668",424,0.4478810157603414036,40,80,40,20,50,0,0,0
695165592157,google,"30 March, 2024",24,"2,329.81","186,106",709,0.38096568622183057,64,79.69,28.13,9.38,45.1,0,0,0
695165592160,google,"30 March, 2024",58,"12,102.79","977,594","3,640",0.3723427107776848058,335,80.9,25.97,12.54,47.23,7,"19,500",1.61
695225641115,google,"30 March, 2024",45,"3,463.61","340,565","1,390",0.4081,149,76.51,32.89,10.74,60.53,0,"19,000",5.49
695225641118,google,"30 March, 2024",53,"12,498.18","1,402,844","5,533",0.394413063747644072,452,75.22,28.54,9.96,58.24,0,"45,000",3.6
695382516457,google,"4 April, 2024",98,"3,287.18","391,871","2,817",0.718859012,40,87.5,37.5,0,80,6,"51,500",15.67
695951227081,google,"8 April, 2024",49,637.5,"52,880",381,0.72049924357035,4,75,50,0,66.67,0,0,0
695951227084,google,"8 April, 2024",36,718.06,"66,228",492,0.7428882044,8,62.5,12.5,0,80,0,0,0
695951227087,google,"8 April, 2024",44,"6,845.13","618,934","2,691",0.43,212,73.11,25,17.45,60.65,5,"60,500",8.84
696018219314,google,"8 April, 2024",15,234.46,"22,405",97,0.432939076099085026,4,75,0,0,0,0,0,0
696018219317,google,"8 April, 2024",15,265.77,"26,546",111,0.41814209297069238303,3,100,0,0,66.67,0,0,0
696018219320,google,"8 April, 2024",15,"1,663.08","143,419",584,0.4072,51,76.47,13.73,21.57,41.03,0,"3,500",2.1
697299910246,google,"22 April, 2024",22,"15,311.65","822,959","3,988",0.48,521,85.41,16.12,71.4,67.64,13,"24,500",1.6
697299910249,google,"22 April, 2024",56,602.26,"22,889",161,0.70339464371532177028,19,78.95,21.05,68.42,73.33,0,0,0
697299910252,google,"22 April, 2024",56,"1,463.92","61,493",420,0.683004569625811068,23,91.3,21.74,56.52,90.48,0,"6,000",4.1
697299910255,google,"22 April, 2024",56,370.21,"14,177",86,0.60661635043,4,100,50,75,50,0,0,0
697299910258,google,"22 April, 2024",56,690.9,"36,413",181,0.49707522039,22,86.36,22.73,59.09,68.42,0,0,0
697299910261,google,"22 April, 2024",56,473.51,"16,459",155,0.941734005711161067,19,89.47,10.53,36.84,58.82,0,0,0
697299910264,google,"22 April, 2024",56,"8,997.08","200,612","2,470",1.23,254,90.55,22.05,68.11,67.39,34,"212,500",23.62
697299910267,google,"22 April, 2024",56,"7,774.22","479,930","1,889",0.3935990665305357031,226,87.17,26.11,67.7,65.48,30,"293,999",37.82
697299910273,google,"22 April, 2024",35,499.92,"10,764",109,1.01,1,100,100,100,0,0,0,0
697299910276,google,"22 April, 2024",35,190.59,"6,365",31,0.487038,4,75,0,25,66.67,0,0,0
697300257010,google,"22 April, 2024",70,"2,663.65","177,983",759,0.43,25,76,40,4,63.16,8,"32,500",12.2
697300257016,google,"22 April, 2024",22,587,"51,105",174,0.34048,3,100,0,33.33,33.33,0,0,0
697300257019,google,"22 April, 2024",84,"33,760.96","1,340,072","6,901",0.51,592,84.63,21.79,20.27,67.47,29,"155,995",4.62
697300257022,google,"22 April, 2024",70,"3,189.65","128,035",694,0.54203928613269809037,50,84,18,16,66.67,0,0,0
697365725402,google,"22 April, 2024",39,"33,916.98","2,579,251","8,756",0.34,"1,103",82.77,17.59,71.44,64.95,13,"97,000",2.86
697365725405,google,"22 April, 2024",22,"2,465.84","181,340",530,0.29226866659313995809,50,86,14,76,60.47,2,"18,000",7.3
697365725408,google,"22 April, 2024",39,"2,967.52","213,164",805,0.377643504531722054,54,88.89,25.93,77.78,64.58,2,"25,249",8.51
697365725411,google,"22 April, 2024",22,"1,392.61","115,155",336,0.29178064348053,38,89.47,36.84,76.32,64.71,0,0,0
697365725414,google,"22 April, 2024",35,"4,905.18","388,962","1,065",0.2738057,131,89.31,22.14,79.39,64.1,10,"36,500",7.44
697365725417,google,"22 April, 2024",35,"1,841.71","104,255",607,0.58,72,81.94,12.5,59.72,47.46,0,0,0
697365725420,google,"22 April, 2024",39,"5,151.2","219,347","1,166",0.53,141,87.23,20.57,80.14,69.92,25,"41,999",8.15
697365725423,google,"22 April, 2024",39,"20,018.04","1,585,456","4,681",0.3,594,88.22,29.8,74.41,66.22,11,"65,498",3.27
697365725426,google,"22 April, 2024",27,459.08,"28,658",91,0.31753786028,7,100,14.29,85.71,71.43,3,"14,000",30.5
697365725429,google,"22 April, 2024",39,"1,968.49","85,826",542,0.63151026,27,85.19,11.11,62.96,69.57,0,0,0
697365725432,google,"22 April, 2024",35,355.59,"31,535",71,0.22514666243856033,3,66.67,0,66.67,0,0,0,0
697367166407,google,"22 April, 2024",44,"1,762.31","121,620",829,0.68163131064,14,64.29,28.57,0,77.78,0,0,0
697367166410,google,"22 April, 2024",56,"4,312.67","234,160","1,307",0.55816535702084045097,33,78.79,12.12,9.09,65.38,7,"40,000",9.27
697367166413,google,"22 April, 2024",22,616.54,"50,090",639,1.28,2,100,0,0,50,0,0,0
697367166416,google,"22 April, 2024",22,"1,109.58","79,973",809,1.01,17,76.47,29.41,11.76,53.85,0,0,0
697367166419,google,"22 April, 2024",35,775.27,"53,433",546,1.02,7,85.71,28.57,14.29,50,0,0,0
699382731746,google,"13 May, 2024",6,566.37,"40,626",106,0.2609166543592773101,15,86.67,26.67,86.67,76.92,8,"51,499",90.93
699382731749,google,"13 May, 2024",14,"17,827.31","1,336,257","5,358",0.40097077,692,80.2,17.34,56.36,61.62,20,"80,000",4.49
699382731752,google,"13 May, 2024",18,"2,166.63","95,317",771,0.808879843050033048,95,75.79,14.74,60,62.5,7,"4,000",1.85
699382731755,google,"13 May, 2024",18,"1,489.39","102,074",368,0.360522757999099,37,89.19,24.32,54.05,48.48,5,"36,500",24.51
699382731758,google,"13 May, 2024",18,"6,879.61","338,007","1,778",0.52602460895780264906,301,84.72,17.61,69.1,67.45,15,"80,000",11.63
699382731761,google,"13 May, 2024",18,"5,847.28","438,943","1,400",0.31894801830761625086,172,88.37,32.56,79.65,75,34,"90,995",15.56
699382731764,google,"13 May, 2024",14,391.25,"20,569",73,0.354903009383052,6,83.33,16.67,100,80,0,0,0
699382731767,google,"13 May, 2024",18,"2,439.7","168,870",699,0.41,105,83.81,24.76,72.38,68.18,2,"16,000",6.56
699382731770,google,"13 May, 2024",18,"1,103.01","24,738",345,1.39,50,74,10,64,56.76,0,0,0
699382774733,google,"13 May, 2024",18,361.79,"9,364",133,1.42,4,100,0,100,50,0,0,0
699382774736,google,"13 May, 2024",9,"15,010.98","925,518","4,960",0.535916103198425098,705,80.85,15.74,55.74,61.23,13,"41,500",2.76
699382774739,google,"13 May, 2024",14,327.21,"14,866",105,0.7063097,15,86.67,6.67,80,46.15,1,"40,000",122.25
699382774742,google,"13 May, 2024",35,"1,220.14","91,100",374,0.4105378704720088,38,81.58,10.53,50,67.74,3,0,0
699382774745,google,"13 May, 2024",27,"10,666.26","411,704","4,240",1.03,637,83.67,11.93,59.81,68.48,20,"118,000",11.06
699382774748,google,"13 May, 2024",35,"7,435.6","488,765","2,123",0.43436007079067,239,84.1,25.94,71.97,79.1,23,"111,000",14.93
699382774751,google,"13 May, 2024",35,444.44,"18,159",150,0.826036676028,12,91.67,8.33,66.67,81.82,0,0,0
699382774754,google,"13 May, 2024",35,"13,113.94","241,149","4,861",2.02,686,83.67,11.22,69.24,67.6,24,"85,000",6.48
699382774757,google,"13 May, 2024",14,"14,419.59","256,030","4,395",1.72,606,83.99,10.73,64.85,55.6,28,"136,500",9.47
699384366362,google,"13 May, 2024",35,"1,309.15","90,848",628,0.691264529764001409,12,91.67,25,8.33,81.82,2,"4,000",3.06
699384366365,google,"13 May, 2024",14,538.99,"33,207",165,0.4968831872797904056,9,77.78,33.33,0,57.14,0,0,0
699384366368,google,"13 May, 2024",14,"1,291.27","78,325",313,0.39961698052984360038,16,81.25,31.25,0,69.23,2,"10,000",7.74
699384366371,google,"13 May, 2024",14,"5,308.23","399,178","1,386",0.3472135237913913091,118,88.14,19.49,9.32,62.5,12,"68,500",12.9
699384366374,google,"13 May, 2024",23,"4,675.64","171,003","1,139",0.6660701859032,53,98.11,22.64,20.75,73.08,10,"32,500",6.95
699384366377,google,"13 May, 2024",35,"2,550.37","189,143",750,0.39652538027,19,68.42,10.53,15.79,92.31,0,0,0
699384366380,google,"13 May, 2024",29,"24,995.68","2,040,026","7,551",0.37014234132310078401,360,80,27.5,3.89,68.75,34,"135,500",5.42
699384366383,google,"13 May, 2024",29,"2,317.17","175,574",680,0.387301081026,21,80.95,33.33,9.52,82.35,0,0,0
699384366386,google,"13 May, 2024",14,508.35,"39,356",201,0.51072263441406647017,7,71.43,42.86,0,80,0,0,0
699384366389,google,"13 May, 2024",14,486.92,"34,111",165,0.4837149306675266043,2,100,0,50,50,0,0,0
699384366392,google,"13 May, 2024",31,"2,109.97","145,131",723,0.498170618269012,22,86.36,31.82,13.64,73.68,3,"8,000",3.79
699384366395,google,"13 May, 2024",14,955.31,"74,624",342,0.45829759862778730703,26,80.77,15.38,19.23,47.62,0,0,0
699384366398,google,"13 May, 2024",12,"25,978.21","1,951,130","10,393",0.5326656860383470092,"1,165",77.08,16.65,18.45,49.44,23,"135,250",5.21
699384366401,google,"13 May, 2024",11,156.13,"9,768",63,0.64,2,100,0,0,100,0,0,0
699384366407,google,"13 May, 2024",13,795.13,"46,182",191,0.4135810488935083,12,75,25,0,100,0,0,0
699384366410,google,"13 May, 2024",31,"4,442","181,616",713,0.39258655625055061,51,86.27,52.94,5.88,75,8,"22,500",5.07
699384366413,google,"13 May, 2024",14,"2,928.5","214,899",764,0.36,56,87.5,32.14,16.07,53.06,2,"10,000",3.41
699384366416,google,"13 May, 2024",81,"9,084.05","294,802","2,204",0.74762044,99,91.92,36.36,13.13,78.02,42,"332,998",36.66
699384366419,google,"13 May, 2024",23,596.78,"54,592",184,0.33704572098,4,100,25,25,50,0,0,0
699384366422,google,"13 May, 2024",39,"12,024.93","850,953","3,368",0.3957915419535509012,194,79.38,35.57,4.64,70.78,14,"59,000",4.91
699384366425,google,"13 May, 2024",23,819.1,"66,570",232,0.34850533273246207,5,40,20,0,100,4,"22,500",27.47
699384366428,google,"13 May, 2024",42,"4,888.13","366,787","1,441",0.392871067,69,85.51,27.54,14.49,67.8,6,"130,500",26.7
699384366431,google,"13 May, 2024",39,"4,493.12","255,021",970,0.380360833029,48,83.33,41.67,2.08,72.5,4,"4,000",0.89024910980191260019
699384366434,google,"13 May, 2024",14,495.28,"39,229",138,0.35178057049631650055,2,100,50,0,50,0,0,0
699384366437,google,"13 May, 2024",14,706.93,"50,633",195,0.385124326032,15,93.33,20,20,57.14,0,0,0
699384366440,google,"13 May, 2024",14,"14,337.89","795,759","4,326",0.54,605,78.51,19.67,23.14,55.37,15,"66,000",4.6
700689417066,google,"27 May, 2024",9,"1,642.24","102,735",464,0.451647442449019,11,81.82,27.27,0,77.78,0,0,0
700689644286,google,"27 May, 2024",15,"3,422.4","258,833",890,0.34385105454096,23,91.3,21.74,8.7,76.19,2,"2,500",0.73048087090561498041
700786812686,google,"27 May, 2024",15,"12,833.71","947,377","3,890",0.410607392833054,207,71.98,26.09,1.93,75.17,3,"14,500",1.13
701305024749,google,"4 June, 2024",7,"1,817.59","148,508",607,0.4087,39,74.36,17.95,2.56,79.31,0,0,0
701330819752,google,"4 June, 2024",13,"3,500.98","252,453","1,384",0.54822085695159099,32,75,25,12.5,62.5,4,"36,000",10.28
701338379983,google,"4 June, 2024",56,"62,251.01","2,961,622","11,985",0.4047,"1,480",87.36,29.26,13.31,66.82,128,"738,500",11.86
701401962845,google,"4 June, 2024",13,"65,320.69","4,671,558","19,380",0.41485089,"1,392",76.51,24.07,10.2,64.13,67,"379,500",5.81
701415956363,google,"4 June, 2024",59,"19,060.67","1,075,894","5,132",0.4769986634371044,309,84.79,27.18,14.24,66.41,33,"221,000",11.59
702141170817,google,"12 June, 2024",5,"1,147.08","96,339",339,0.35188241522124996107,6,83.33,0,0,40,0,0,0
702141170820,google,"12 June, 2024",5,"7,850.6","411,893","2,287",0.55524128839285931055,134,86.57,14.93,20.9,58.62,7,"54,000",6.88
702142316322,google,"12 June, 2024",19,"9,459.65","416,552","2,089",0.501498012252972018,179,82.12,17.88,16.76,62.59,11,"96,000",10.15
702165691138,google,"12 June, 2024",5,"1,832.02","146,478",486,0.3317904395199279073,21,71.43,28.57,0,80,5,"8,000",4.37
702238219106,google,"12 June, 2024",51,"17,934.3","1,314,334","5,983",0.46,312,86.22,29.49,9.94,75.46,97,"746,500",41.62
702980845644,google,"16 June, 2024",15,987.14,"50,282",364,0.7239171075,5,100,20,20,100,2,"75,000",75.98
702980862624,google,"16 June, 2024",14,"11,656.73","844,655","3,024",0.358015994696059,73,75.34,20.55,6.85,61.82,11,"53,000",4.55
703000226593,google,"16 June, 2024",1,422.63,"7,872",97,1.23,1,100,0,0,0,0,0,0
703003208131,google,"16 June, 2024",15,"4,453.81","447,064","1,376",0.3077859098,18,100,27.78,5.56,66.67,0,0,0
703081998125,google,"16 June, 2024",15,"21,341.23","1,306,899","4,354",0.33315504870690084,198,87.88,29.29,9.6,67.82,23,"180,000",8.43
703082000351,google,"16 June, 2024",15,"4,799.84","268,912",830,0.3086511572559053,55,87.27,29.09,3.64,68.75,16,"140,500",29.27
703082005421,google,"16 June, 2024",8,"36,726.7","1,982,205","7,797",0.39334983011,640,84.38,19.53,24.22,66.48,59,"530,000",14.43
703082005835,google,"16 June, 2024",15,"1,411.9","69,453",575,0.827898002966035,3,100,0,0,66.67,0,0,0
704269483116,google,"30 June, 2024",10,722.08,"48,563",222,0.45713815044,4,100,0,0,75,0,0,0
704269486779,google,"30 June, 2024",16,"1,051.93","59,390",316,0.532076107089,3,100,0,33.33,66.67,0,0,0
704269488384,google,"30 June, 2024",15,"1,590.24","81,923",396,0.48338074,10,100,30,40,50,6,"2,000",1.26
704307560607,google,"30 June, 2024",106,"34,499.36","2,732,875","23,782",0.87021909161597219046,350,87.14,26.29,15.14,73.11,17,"74,000",2.14
704377792514,google,"30 June, 2024",15,"11,781.85","647,774","2,275",0.3512027342869581058,205,87.8,21.46,21.95,65.56,13,"61,000",5.18
704415438239,google,"30 June, 2024",79,"28,484.23","2,301,253","7,851",0.341161966980597092,598,86.12,42.98,4.85,73.4,88,"691,000",24.26
704567237998,google,"2 July, 2024",31,"2,585.02","329,986","2,955",0.895492536047,35,77.14,20,0,70.37,3,"22,500",8.7
705131215332,google,"9 July, 2024",60,"58,464.5","3,850,150","20,901",0.54,"1,155",87.36,29.87,6.75,73.04,119,"679,500",11.62
705149680030,google,"9 July, 2024",26,"20,430.59","1,747,128","6,933",0.4,520,82.31,25,3.46,70.33,30,"225,000",11.01
705149832478,google,"9 July, 2024",13,"1,136.16","78,190",326,0.4169331116511063,11,81.82,9.09,9.09,66.67,0,0,0
705236070947,google,"9 July, 2024",37,"4,841.37","348,506","1,490",0.43,118,85.59,21.19,5.08,69.31,16,"91,500",18.9
705678479031,google,"14 July, 2024",8,"3,179.54","288,485","1,014",0.351491412032,53,84.91,43.4,3.77,71.11,9,"3,500",1.1
705699292240,google,"14 July, 2024",19,"53,966.43","4,907,444","17,667",0.360004108045,"1,450",81.86,28.14,4.28,70.09,138,"862,000",15.97
706467172799,google,"21 July, 2024",12,"8,689.85","321,372","1,969",0.61268561045,175,88.57,25.14,24.57,75.48,8,"42,000",4.83
706467334967,google,"21 July, 2024",12,"1,464.01","55,275",636,1.15,22,77.27,36.36,22.73,76.47,3,0,0
707245537197,google,"1 August, 2024",8,762.89,"14,702",140,0.95,8,100,12.5,12.5,50,0,0,0
707245537353,google,"1 August, 2024",8,"1,268.45","19,048",236,1.24,13,84.62,46.15,0,90.91,0,0,0
707245537356,google,"1 August, 2024",8,93.22,"7,105",141,1.98,1,100,100,0,100,0,0,0
707245537374,google,"1 August, 2024",8,"1,925.92","122,862","3,601",2.93,16,81.25,25,0,69.23,2,"18,000",9.35
707245537407,google,"1 August, 2024",8,"1,331.53","46,023",332,0.72137844121417552094,9,100,22.22,22.22,66.67,0,0,0
707245537416,google,"1 August, 2024",8,"1,975.67","36,433",336,0.922240825625120083,26,100,30.77,3.85,73.08,5,"32,500",16.45
707245537566,google,"2 August, 2024",7,111.57,"5,577",73,1.31,3,100,66.67,0,66.67,0,0,0
707245537572,google,"1 August, 2024",8,"1,353.2","37,500",211,0.56,14,100,14.29,0,92.86,0,0,0
707245537575,google,"1 August, 2024",8,"2,383.03","146,011","3,445",2.36,10,100,0,0,70,0,0,0
707245537581,google,"1 August, 2024",8,"2,750.68","45,099",482,1.07,33,96.97,18.18,39.39,71.88,9,"39,500",14.36
707245537584,google,"1 August, 2024",8,"1,856.4","48,092",341,0.709058,30,80,30,23.33,58.33,5,"14,000",7.54
707468237652,google,"31 July, 2024",38,"2,103.67","162,883",511,0.31372211955821049,16,68.75,31.25,0,72.73,0,0,0
707489922388,google,"31 July, 2024",29,"1,852.73","138,943",553,0.39800493727643710011,36,83.33,27.78,2.78,76.67,0,0,0
707490324187,google,"31 July, 2024",11,889.24,"49,288",178,0.3611426716442136017,5,80,40,0,100,0,0,0
707490324190,google,"31 July, 2024",50,"45,891.34","3,754,503","15,592",0.42,"1,181",85.61,36.16,3.9,76.85,102,"617,000",13.44
708227447247,google,"7 August, 2024",34,"131,724.42","10,851,107","54,639",0.503533879078,"4,938",82.79,29.69,3.34,65.58,280,"1,710,500",12.99
708228253830,google,"7 August, 2024",9,"28,977.34","2,024,411","9,789",0.48354805422416693053,"1,052",85.46,23.1,13.02,68.19,84,"386,500",13.34
708252970279,google,"7 August, 2024",40,"5,415.79","449,313","1,738",0.38681275636360399098,82,85.37,41.46,4.88,75.71,19,"8,000",1.48
708437201720,google,"8 August, 2024",55,"5,960.97","297,064","1,311",0.441319042361242022,112,87.5,36.61,2.68,79.59,9,"78,500",13.17
708437201723,google,"8 August, 2024",63,"10,847.29","557,459","3,214",0.576544642745027,192,92.19,32.29,11.98,74.01,25,"213,000",19.64
708437201729,google,"8 August, 2024",62,"1,187.21","97,947","1,015",1.04,4,100,50,0,75,0,0,0
708437201732,google,"8 August, 2024",3,351.33,"22,193",74,0.333438471590141035,3,100,33.33,0,100,0,0,0
708437201738,google,"8 August, 2024",63,"39,707.49","2,192,777","8,968",0.4089791164354606054,885,87.12,23.84,6.1,67.7,79,"608,100",15.31
708437201741,google,"8 August, 2024",18,"4,155.9","228,371","1,081",0.47335257103572695307,90,91.11,22.22,16.67,74.39,2,"8,000",1.92
708437201744,google,"8 August, 2024",61,"2,024.33","138,354","1,735",1.25,20,90,40,10,83.33,0,0,0
